epoch,latitude,longitude,dop value
2023-03-08T22:13:27Z,156.000000000,-90.000000000,1.414364576
2023-03-08T22:13:27Z,159.000000000,-90.000000000,1.414406180
2023-03-08T22:13:27Z,162.000000000,-90.000000000,1.414448738
2023-03-08T22:13:27Z,165.000000000,-90.000000000,1.414491773
2023-03-08T22:13:27Z,168.000000000,-90.000000000,1.414535403
2023-03-08T22:13:27Z,171.000000000,-90.000000000,1.414579511
2023-03-08T22:13:27Z,174.000000000,-90.000000000,1.414623857
2023-03-08T22:13:27Z,177.000000000,-90.000000000,1.414668322
2023-03-08T22:13:27Z,180.000000000,-90.000000000,1.414668322
2023-03-08T22:13:27Z,-180.000000000,-88.500000000,1.414930224
2023-03-08T22:13:27Z,-177.000000000,-88.500000000,1.415064335
2023-03-08T22:13:27Z,-174.000000000,-88.500000000,1.415197849
2023-03-08T22:13:27Z,-171.000000000,-88.500000000,1.415330529
2023-03-08T22:13:27Z,-168.000000000,-88.500000000,1.415461898
2023-03-08T22:13:27Z,-165.000000000,-88.500000000,1.415591717
2023-03-08T22:13:27Z,-162.000000000,-88.500000000,1.415719390
2023-03-08T22:13:27Z,-159.000000000,-88.500000000,1.415844798
2023-03-08T22:13:27Z,-156.000000000,-88.500000000,1.415967464
2023-03-08T22:13:27Z,-153.000000000,-88.500000000,1.416087151
2023-03-08T22:13:27Z,-150.000000000,-88.500000000,1.416203260
2023-03-08T22:13:27Z,-147.000000000,-88.500000000,1.416315794
2023-03-08T22:13:27Z,-144.000000000,-88.500000000,1.416424155
2023-03-08T22:13:27Z,-141.000000000,-88.500000000,1.416528106
2023-03-08T22:13:27Z,-138.000000000,-88.500000000,1.564206362
2023-03-08T22:13:27Z,-135.000000000,-88.500000000,1.564193964
2023-03-08T22:13:27Z,-132.000000000,-88.500000000,1.564176917
2023-03-08T22:13:27Z,-129.000000000,-88.500000000,1.564155459
2023-03-08T22:13:27Z,-126.000000000,-88.500000000,1.564129710
2023-03-08T22:13:27Z,-123.000000000,-88.500000000,1.564099431
2023-03-08T22:13:27Z,-120.000000000,-88.500000000,1.564064980
2023-03-08T22:13:27Z,-117.000000000,-88.500000000,1.564026356
2023-03-08T22:13:27Z,-114.000000000,-88.500000000,1.563983560
2023-03-08T22:13:27Z,-111.000000000,-88.500000000,1.563936830
2023-03-08T22:13:27Z,-108.000000000,-88.500000000,1.563886166
2023-03-08T22:13:27Z,-105.000000000,-88.500000000,1.563831925
2023-03-08T22:13:27Z,-102.000000000,-88.500000000,1.563773990
2023-03-08T22:13:27Z,-99.000000000,-88.500000000,1.563712597
2023-03-08T22:13:27Z,-96.000000000,-88.500000000,1.563647985
2023-03-08T22:13:27Z,-93.000000000,-88.500000000,1.563580275
2023-03-08T22:13:27Z,-90.000000000,-88.500000000,1.563509703
2023-03-08T22:13:27Z,-87.000000000,-88.500000000,1.563436389
2023-03-08T22:13:27Z,-84.000000000,-88.500000000,1.563360572
2023-03-08T22:13:27Z,-81.000000000,-88.500000000,1.563282490
2023-03-08T22:13:27Z,-78.000000000,-88.500000000,1.563202381
2023-03-08T22:13:27Z,-75.000000000,-88.500000000,1.563120365
2023-03-08T22:13:27Z,-72.000000000,-88.500000000,1.563036799
2023-03-08T22:13:27Z,-69.000000000,-88.500000000,1.562951803
2023-03-08T22:13:27Z,-66.000000000,-88.500000000,1.562865615
2023-03-08T22:13:27Z,-63.000000000,-88.500000000,1.562778711
2023-03-08T22:13:27Z,-60.000000000,-88.500000000,1.562691092
2023-03-08T22:13:27Z,-57.000000000,-88.500000000,1.562602997
2023-03-08T22:13:27Z,-54.000000000,-88.500000000,1.562514901
2023-03-08T22:13:27Z,-51.000000000,-88.500000000,1.562426925
2023-03-08T22:13:27Z,-48.000000000,-88.500000000,1.562339306
2023-03-08T22:13:27Z,-45.000000000,-88.500000000,1.562252283
2023-03-08T22:13:27Z,-42.000000000,-88.500000000,1.562166095
2023-03-08T22:13:27Z,-39.000000000,-88.500000000,1.562081099
2023-03-08T22:13:27Z,-36.000000000,-88.500000000,1.561997533
2023-03-08T22:13:27Z,-33.000000000,-88.500000000,1.561915517
2023-03-08T22:13:27Z,-30.000000000,-88.500000000,1.561835289
2023-03-08T22:13:27Z,-27.000000000,-88.500000000,1.561757207
2023-03-08T22:13:27Z,-24.000000000,-88.500000000,1.561681390
2023-03-08T22:13:27Z,-21.000000000,-88.500000000,1.561607957
2023-03-08T22:13:27Z,-18.000000000,-88.500000000,1.561537385
2023-03-08T22:13:27Z,-15.000000000,-88.500000000,1.561469674
2023-03-08T22:13:27Z,-12.000000000,-88.500000000,1.561405063
2023-03-08T22:13:27Z,-9.000000000,-88.500000000,1.561343789
2023-03-08T22:13:27Z,-6.000000000,-88.500000000,1.561285853
2023-03-08T22:13:27Z,-3.000000000,-88.500000000,1.561231613
2023-03-08T22:13:27Z,0.000000000,-88.500000000,1.561181068
2023-03-08T22:13:27Z,3.000000000,-88.500000000,1.561134338
2023-03-08T22:13:27Z,6.000000000,-88.500000000,1.561091661
2023-03-08T22:13:27Z,9.000000000,-88.500000000,1.561053157
2023-03-08T22:13:27Z,12.000000000,-88.500000000,1.561018825
2023-03-08T22:13:27Z,15.000000000,-88.500000000,1.560988784
2023-03-08T22:13:27Z,18.000000000,-88.500000000,1.560963154
2023-03-08T22:13:27Z,21.000000000,-88.500000000,1.560942054
2023-03-08T22:13:27Z,24.000000000,-88.500000000,1.560925364
2023-03-08T22:13:27Z,27.000000000,-88.500000000,1.560913205
2023-03-08T22:13:27Z,30.000000000,-88.500000000,1.560905576
2023-03-08T22:13:27Z,33.000000000,-88.500000000,1.560902476
2023-03-08T22:13:27Z,36.000000000,-88.500000000,1.560904026
2023-03-08T22:13:27Z,39.000000000,-88.500000000,1.413158536
2023-03-08T22:13:27Z,42.000000000,-88.500000000,1.413062572
2023-03-08T22:13:27Z,45.000000000,-88.500000000,1.412971497
2023-03-08T22:13:27Z,48.000000000,-88.500000000,1.412885427
2023-03-08T22:13:27Z,51.000000000,-88.500000000,1.412804604
2023-03-08T22:13:27Z,54.000000000,-88.500000000,1.412729263
2023-03-08T22:13:27Z,57.000000000,-88.500000000,1.412659645
2023-03-08T22:13:27Z,60.000000000,-88.500000000,1.412595749
2023-03-08T22:13:27Z,63.000000000,-88.500000000,1.412537932
2023-03-08T22:13:27Z,66.000000000,-88.500000000,1.412486315
2023-03-08T22:13:27Z,69.000000000,-88.500000000,1.412440896
2023-03-08T22:13:27Z,72.000000000,-88.500000000,1.412402034
2023-03-08T22:13:27Z,75.000000000,-88.500000000,1.412369609
2023-03-08T22:13:27Z,78.000000000,-88.500000000,1.412343860
