epoch,longitude,latitude,dop value
2020-09-28T07:00:00Z,269.9166667,20,2.160170317
2020-09-28T07:00:00Z,270.375,20,2.158604622
2020-09-28T07:00:00Z,270.8333333,20,2.157083035
2020-09-28T07:00:00Z,271.2916667,20,2.155606031
2020-09-28T07:00:00Z,271.75,20,2.154173613
2020-09-28T07:00:00Z,272.2083333,20,2.15278554
2020-09-28T07:00:00Z,272.6666667,20,2.151442051
2020-09-28T07:00:00Z,273.125,20,2.150143385
2020-09-28T07:00:00Z,273.5833333,20,2.148889542
2020-09-28T07:00:00Z,274.0416667,20,2.147680283
2020-09-28T07:00:00Z,274.5,20,2.146515846
2020-09-28T07:00:00Z,274.9583333,20,2.145396471
2020-09-28T07:00:00Z,275.4166667,20,2.144321918
2020-09-28T07:00:00Z,275.875,20,2.143292427
2020-09-28T07:00:00Z,276.3333333,20,2.142308235
2020-09-28T07:00:00Z,276.7916667,20,2.141368866
2020-09-28T07:00:00Z,277.25,20,2.140474796
2020-09-28T07:00:00Z,277.7083333,20,2.139625788
2020-09-28T07:00:00Z,278.1666667,20,2.138822317
2020-09-28T07:00:00Z,278.625,20,2.138064146
2020-09-28T07:00:00Z,279.0833333,20,2.137351274
2020-09-28T07:00:00Z,279.5416667,20,2.136683941
2020-09-28T07:00:00Z,280,20,2.136683941
2020-09-28T07:00:00Z,225,20.5,3.802097797
2020-09-28T07:00:00Z,225.4583333,20.5,3.799687147
2020-09-28T07:00:00Z,225.9166667,20.5,3.797379255
2020-09-28T07:00:00Z,226.375,20.5,3.795174122
2020-09-28T07:00:00Z,226.8333333,20.5,3.793071985
2020-09-28T07:00:00Z,227.2916667,20.5,3.791073084
2020-09-28T07:00:00Z,227.75,20.5,3.789177656
2020-09-28T07:00:00Z,228.2083333,20.5,3.787386179
2020-09-28T07:00:00Z,228.6666667,20.5,3.785698414
2020-09-28T07:00:00Z,229.125,20.5,3.784115076
2020-09-28T07:00:00Z,229.5833333,20.5,3.782636166
2020-09-28T07:00:00Z,230.0416667,20.5,3.781262159
2020-09-28T07:00:00Z,230.5,20.5,3.779992819
2020-09-28T07:00:00Z,230.9583333,20.5,3.778828621
2020-09-28T07:00:00Z,231.4166667,20.5,3.777769804
2020-09-28T07:00:00Z,231.875,20.5,3.776816607
2020-09-28T07:00:00Z,232.3333333,20.5,3.775969028
2020-09-28T07:00:00Z,232.7916667,20.5,3.775227547
2020-09-28T07:00:00Z,233.25,20.5,3.774592161
2020-09-28T07:00:00Z,233.7083333,20.5,3.774063349
2020-09-28T07:00:00Z,234.1666667,20.5,3.773640871
2020-09-28T07:00:00Z,234.625,20.5,3.773325205
2020-09-28T07:00:00Z,235.0833333,20.5,3.77311635
2020-09-28T07:00:00Z,235.5416667,20.5,3.773014784
2020-09-28T07:00:00Z,236,20.5,3.773020506
2020-09-28T07:00:00Z,236.4583333,20.5,3.773133516
2020-09-28T07:00:00Z,236.9166667,20.5,3.773354292
2020-09-28T07:00:00Z,237.375,20.5,3.773682594
2020-09-28T07:00:00Z,237.8333333,20.5,2.054897308
2020-09-28T07:00:00Z,238.2916667,20.5,2.053927422
2020-09-28T07:00:00Z,238.75,20.5,2.052992105
2020-09-28T07:00:00Z,239.2083333,20.5,2.052091837
2020-09-28T07:00:00Z,239.6666667,20.5,2.051226616
2020-09-28T07:00:00Z,240.125,20.5,2.050396442
2020-09-28T07:00:00Z,240.5833333,20.5,2.049601316
2020-09-28T07:00:00Z,241.0416667,20.5,2.048841238
2020-09-28T07:00:00Z,241.5,20.5,2.048116446
2020-09-28T07:00:00Z,241.9583333,20.5,6.191845417
2020-09-28T07:00:00Z,242.4166667,20.5,6.178836823
2020-09-28T07:00:00Z,242.875,20.5,6.166008472
2020-09-28T07:00:00Z,243.3333333,20.5,6.153360844
2020-09-28T07:00:00Z,243.7916667,20.5,6.140894413
2020-09-28T07:00:00Z,244.25,20.5,6.128610134
2020-09-28T07:00:00Z,244.7083333,20.5,6.116508961
2020-09-28T07:00:00Z,245.1666667,20.5,6.10459137
2020-09-28T07:00:00Z,245.625,20.5,6.092857361
2020-09-28T07:00:00Z,246.0833333,20.5,6.081308842
2020-09-28T07:00:00Z,246.5416667,20.5,6.069945335
2020-09-28T07:00:00Z,247,20.5,6.058767796
2020-09-28T07:00:00Z,247.4583333,20.5,6.047777176
2020-09-28T07:00:00Z,247.9166667,20.5,2.627582788
2020-09-28T07:00:00Z,248.375,20.5,2.623783588
2020-09-28T07:00:00Z,248.8333333,20.5,2.620034218
2020-09-28T07:00:00Z,249.2916667,20.5,2.616334677
2020-09-28T07:00:00Z,249.75,20.5,2.612685204
2020-09-28T07:00:00Z,250.2083333,20.5,2.609086037
2020-09-28T07:00:00Z,250.6666667,20.5,2.605537176
2020-09-28T07:00:00Z,251.125,20.5,2.60203886
2020-09-28T07:00:00Z,251.5833333,20.5,2.598591566
2020-09-28T07:00:00Z,252.0416667,20.5,2.595195055
2020-09-28T07:00:00Z,252.5,20.5,2.591849804
2020-09-28T07:00:00Z,252.9583333,20.5,2.588555813
2020-09-28T07:00:00Z,253.4166667,20.5,2.58531332
2020-09-28T07:00:00Z,253.875,20.5,2.582122326
2020-09-28T07:00:00Z,254.3333333,20.5,2.578983068
2020-09-28T07:00:00Z,254.7916667,20.5,2.575895786
2020-09-28T07:00:00Z,255.25,20.5,2.572860718
2020-09-28T07:00:00Z,255.7083333,20.5,2.569877863
2020-09-28T07:00:00Z,256.1666667,20.5,2.56694746
2020-09-28T07:00:00Z,256.625,20.5,2.56406951
2020-09-28T07:00:00Z,257.0833333,20.5,2.561244488
2020-09-28T07:00:00Z,257.5416667,20.5,2.558472157
2020-09-28T07:00:00Z,258,20.5,2.555752993
2020-09-28T07:00:00Z,258.4583333,20.5,2.553086758
2020-09-28T07:00:00Z,258.9166667,20.5,2.550474167
2020-09-28T07:00:00Z,259.375,20.5,2.547914743
2020-09-28T07:00:00Z,259.8333333,20.5,2.545409203
2020-09-28T07:00:00Z,260.2916667,20.5,2.542957067
2020-09-28T07:00:00Z,260.75,20.5,2.540559053
2020-09-28T07:00:00Z,261.2083333,20.5,2.53821516
2020-09-28T07:00:00Z,261.6666667,20.5,2.535925388
2020-09-28T07:00:00Z,262.125,20.5,2.533689737
2020-09-28T07:00:00Z,262.5833333,20.5,2.531508684
2020-09-28T07:00:00Z,263.0416667,20.5,2.529382229
2020-09-28T07:00:00Z,263.5,20.5,2.52731061
2020-09-28T07:00:00Z,263.9583333,20.5,2.525293589
2020-09-28T07:00:00Z,264.4166667,20.5,2.523331642
2020-09-28T07:00:00Z,264.875,20.5,2.52142477
2020-09-28T07:00:00Z,265.3333333,20.5,2.519573212
2020-09-28T07:00:00Z,265.7916667,20.5,2.517776966
2020-09-28T07:00:00Z,266.25,20.5,2.516036272
2020-09-28T07:00:00Z,266.7083333,20.5,2.51435113
2020-09-28T07:00:00Z,267.1666667,20.5,2.512721777
2020-09-28T07:00:00Z,267.625,20.5,2.511148214
2020-09-28T07:00:00Z,268.0833333,20.5,2.50963068
2020-09-28T07:00:00Z,268.5416667,20.5,2.508169174
2020-09-28T07:00:00Z,269,20.5,2.506763935
2020-09-28T07:00:00Z,269.4583333,20.5,2.505415201
2020-09-28T07:00:00Z,269.9166667,20.5,2.504122734
2020-09-28T07:00:00Z,270.375,20.5,2.502886772
2020-09-28T07:00:00Z,270.8333333,20.5,2.501707554
2020-09-28T07:00:00Z,271.2916667,20.5,2.500585079
2020-09-28T07:00:00Z,271.75,20.5,2.499519587
2020-09-28T07:00:00Z,272.2083333,20.5,2.498511076
2020-09-28T07:00:00Z,272.6666667,20.5,2.151526213
2020-09-28T07:00:00Z,273.125,20.5,2.150231838
2020-09-28T07:00:00Z,273.5833333,20.5,2.148982048
2020-09-28T07:00:00Z,274.0416667,20.5,2.147777081
2020-09-28T07:00:00Z,274.5,20.5,2.146616936
2020-09-28T07:00:00Z,274.9583333,20.5,2.145501375
2020-09-28T07:00:00Z,275.4166667,20.5,2.144430876
2020-09-28T07:00:00Z,275.875,20.5,2.143405199
2020-09-28T07:00:00Z,276.3333333,20.5,2.142424583
2020-09-28T07:00:00Z,276.7916667,20.5,2.141488791
2020-09-28T07:00:00Z,277.25,20.5,2.140598297
2020-09-28T07:00:00Z,277.7083333,20.5,2.139752865
2020-09-28T07:00:00Z,278.1666667,20.5,2.138952732
2020-09-28T07:00:00Z,278.625,20.5,2.138197899
2020-09-28T07:00:00Z,279.0833333,20.5,2.137488365
2020-09-28T07:00:00Z,279.5416667,20.5,2.136824131
2020-09-28T07:00:00Z,280,20.5,2.136824131
2020-09-28T07:00:00Z,225,21,3.805829287
2020-09-28T07:00:00Z,225.4583333,21,3.803425074
2020-09-28T07:00:00Z,225.9166667,21,3.801122904
2020-09-28T07:00:00Z,226.375,21,3.798923016
2020-09-28T07:00:00Z,226.8333333,21,3.796825886
2020-09-28T07:00:00Z,227.2916667,21,3.794831514
2020-09-28T07:00:00Z,227.75,21,3.79294014
2020-09-28T07:00:00Z,228.2083333,21,3.791152239
2020-09-28T07:00:00Z,228.6666667,21,3.789467812
2020-09-28T07:00:00Z,229.125,21,3.787887096
2020-09-28T07:00:00Z,229.5833333,21,3.786410332
2020-09-28T07:00:00Z,230.0416667,21,3.785037994
2020-09-28T07:00:00Z,230.5,21,3.783770084
2020-09-28T07:00:00Z,230.9583333,21,3.78260684
2020-09-28T07:00:00Z,231.4166667,21,3.7815485
2020-09-28T07:00:00Z,231.875,21,3.780595303
2020-09-28T07:00:00Z,232.3333333,21,3.779747248
2020-09-28T07:00:00Z,232.7916667,21,3.779005051
2020-09-28T07:00:00Z,233.25,21,3.778368235
2020-09-28T07:00:00Z,233.7083333,21,3.777837515
2020-09-28T07:00:00Z,234.1666667,21,3.777412891
2020-09-28T07:00:00Z,234.625,21,3.777094364
2020-09-28T07:00:00Z,235.0833333,21,3.776882648
2020-09-28T07:00:00Z,235.5416667,21,3.776777267
2020-09-28T07:00:00Z,236,21,3.776778936
2020-09-28T07:00:00Z,236.4583333,21,3.776887417
2020-09-28T07:00:00Z,236.9166667,21,3.777103186
2020-09-28T07:00:00Z,237.375,21,3.777426243
2020-09-28T07:00:00Z,237.8333333,21,2.055864334
2020-09-28T07:00:00Z,238.2916667,21,2.054896355
2020-09-28T07:00:00Z,238.75,21,2.053963423
2020-09-28T07:00:00Z,239.2083333,21,2.053065062
2020-09-28T07:00:00Z,239.6666667,21,2.052201748
2020-09-28T07:00:00Z,240.125,21,2.051373243
2020-09-28T07:00:00Z,240.5833333,21,2.050579786
2020-09-28T07:00:00Z,241.0416667,21,2.049821138
2020-09-28T07:00:00Z,241.5,21,2.049097776
2020-09-28T07:00:00Z,241.9583333,21,6.190971851
2020-09-28T07:00:00Z,242.4166667,21,6.177987099
2020-09-28T07:00:00Z,242.875,21,6.165181637
2020-09-28T07:00:00Z,243.3333333,21,6.152556419
2020-09-28T07:00:00Z,243.7916667,21,6.140111923
2020-09-28T07:00:00Z,244.25,21,6.127849102
2020-09-28T07:00:00Z,244.7083333,21,6.115768433
2020-09-28T07:00:00Z,245.1666667,21,6.103870392
2020-09-28T07:00:00Z,245.625,21,6.09215641
2020-09-28T07:00:00Z,246.0833333,21,6.080626011
2020-09-28T07:00:00Z,246.5416667,21,6.069280624
2020-09-28T07:00:00Z,247,21,6.058120728
2020-09-28T07:00:00Z,247.4583333,21,2.62924552
2020-09-28T07:00:00Z,247.9166667,21,2.625410795
2020-09-28T07:00:00Z,248.375,21,2.621625423
2020-09-28T07:00:00Z,248.8333333,21,2.617889643
2020-09-28T07:00:00Z,249.2916667,21,2.614203453
2020-09-28T07:00:00Z,249.75,21,2.610567331
2020-09-28T07:00:00Z,250.2083333,21,2.606981277
2020-09-28T07:00:00Z,250.6666667,21,2.60344553
2020-09-28T07:00:00Z,251.125,21,2.599960327
2020-09-28T07:00:00Z,251.5833333,21,2.596525431
2020-09-28T07:00:00Z,252.0416667,21,2.593141556
2020-09-28T07:00:00Z,252.5,21,2.589808702
2020-09-28T07:00:00Z,252.9583333,21,2.586526871
2020-09-28T07:00:00Z,253.4166667,21,2.583296299
2020-09-28T07:00:00Z,253.875,21,2.580117226
2020-09-28T07:00:00Z,254.3333333,21,2.576989889
2020-09-28T07:00:00Z,254.7916667,21,2.573914051
2020-09-28T07:00:00Z,255.25,21,2.570890427
2020-09-28T07:00:00Z,255.7083333,21,2.567918777
2020-09-28T07:00:00Z,256.1666667,21,2.56499958
2020-09-28T07:00:00Z,256.625,21,2.562132597
2020-09-28T07:00:00Z,257.0833333,21,2.559318066
2020-09-28T07:00:00Z,257.5416667,21,2.556556463
2020-09-28T07:00:00Z,258,21,2.55384779
2020-09-28T07:00:00Z,258.4583333,21,2.551192045
2020-09-28T07:00:00Z,258.9166667,21,2.548589468
2020-09-28T07:00:00Z,259.375,21,2.546040058
2020-09-28T07:00:00Z,259.8333333,21,2.543544292
2020-09-28T07:00:00Z,260.2916667,21,2.541101933
2020-09-28T07:00:00Z,260.75,21,2.538713455
2020-09-28T07:00:00Z,261.2083333,21,2.53637886
2020-09-28T07:00:00Z,261.6666667,21,2.534098148
2020-09-28T07:00:00Z,262.125,21,2.531871796
2020-09-28T07:00:00Z,262.5833333,21,2.529699564
2020-09-28T07:00:00Z,263.0416667,21,2.527581692
2020-09-28T07:00:00Z,263.5,21,2.525518656
2020-09-28T07:00:00Z,263.9583333,21,2.523510218
2020-09-28T07:00:00Z,264.4166667,21,2.521556377
2020-09-28T07:00:00Z,264.875,21,2.519657612
2020-09-28T07:00:00Z,265.3333333,21,2.517813921
2020-09-28T07:00:00Z,265.7916667,21,2.516025543
2020-09-28T07:00:00Z,266.25,21,2.514292479
2020-09-28T07:00:00Z,266.7083333,21,2.512614727
2020-09-28T07:00:00Z,267.1666667,21,2.510992765
2020-09-28T07:00:00Z,267.625,21,2.509426355
2020-09-28T07:00:00Z,268.0833333,21,2.507915735
2020-09-28T07:00:00Z,268.5416667,21,2.506461143
2020-09-28T07:00:00Z,269,21,2.50506258
2020-09-28T07:00:00Z,269.4583333,21,2.503720045
2020-09-28T07:00:00Z,269.9166667,21,2.502434015
2020-09-28T07:00:00Z,270.375,21,2.501204252
2020-09-28T07:00:00Z,270.8333333,21,2.500030994
2020-09-28T07:00:00Z,271.2916667,21,2.49891448
2020-09-28T07:00:00Z,271.75,21,2.49785471
2020-09-28T07:00:00Z,272.2083333,21,2.496851683
2020-09-28T07:00:00Z,272.6666667,21,2.495905638
2020-09-28T07:00:00Z,273.125,21,2.495016813
2020-09-28T07:00:00Z,273.5833333,21,2.494184971
2020-09-28T07:00:00Z,274.0416667,21,2.493410349
2020-09-28T07:00:00Z,274.5,21,2.492693186
2020-09-28T07:00:00Z,274.9583333,21,2.492033482
2020-09-28T07:00:00Z,275.4166667,21,2.491431475
2020-09-28T07:00:00Z,275.875,21,2.490886927
2020-09-28T07:00:00Z,276.3333333,21,2.142597437
2020-09-28T07:00:00Z,276.7916667,21,2.141665459
2020-09-28T07:00:00Z,277.25,21,2.140778542
2020-09-28T07:00:00Z,277.7083333,21,2.139936686
2020-09-28T07:00:00Z,278.1666667,21,2.139140129
2020-09-28T07:00:00Z,278.625,21,2.138388634
2020-09-28T07:00:00Z,279.0833333,21,2.137682199
2020-09-28T07:00:00Z,279.5416667,21,2.137021303
2020-09-28T07:00:00Z,280,21,2.137021303
2020-09-28T07:00:00Z,225,21.5,3.809639931
2020-09-28T07:00:00Z,225.4583333,21.5,3.807242155
2020-09-28T07:00:00Z,225.9166667,21.5,3.804945946
2020-09-28T07:00:00Z,226.375,21.5,3.80275178
2020-09-28T07:00:00Z,226.8333333,21.5,3.800659657
2020-09-28T07:00:00Z,227.2916667,21.5,3.798669815
2020-09-28T07:00:00Z,227.75,21.5,3.796782732
2020-09-28T07:00:00Z,228.2083333,21.5,3.794998407
2020-09-28T07:00:00Z,228.6666667,21.5,3.793317318
2020-09-28T07:00:00Z,229.125,21.5,3.791739702
2020-09-28T07:00:00Z,229.5833333,21.5,3.790265322
2020-09-28T07:00:00Z,230.0416667,21.5,3.788894892
2020-09-28T07:00:00Z,230.5,21.5,3.787628651
2020-09-28T07:00:00Z,230.9583333,21.5,3.78646636
2020-09-28T07:00:00Z,231.4166667,21.5,3.785408735
2020-09-28T07:00:00Z,231.875,21.5,3.784455538
2020-09-28T07:00:00Z,232.3333333,21.5,3.783607244
2020-09-28T07:00:00Z,232.7916667,21.5,3.782864094
2020-09-28T07:00:00Z,233.25,21.5,3.782226324
2020-09-28T07:00:00Z,233.7083333,21.5,3.781693935
2020-09-28T07:00:00Z,234.1666667,21.5,3.781267166
2020-09-28T07:00:00Z,234.625,21.5,3.780946255
2020-09-28T07:00:00Z,235.0833333,21.5,3.780731201
2020-09-28T07:00:00Z,235.5416667,21.5,3.780622482
